source,neighborhood,title,price,url,scraped_at
KPC,Riruta Satellite,Prime 100 By 100 Ft Square Shaped Plot,KSh,https://kenyapropertycentre.com/for-sale/land/residential-land/nairobi/riruta-satellite/51395-prime-100-by-100-ft-square-shaped-plot,2026-02-20
KPC,Riruta Satellite,"2 Bedrooms, Master En-Suite",KSh,https://kenyapropertycentre.com/for-sale/flats-apartments/nairobi/riruta-satellite/54725-2-bedrooms-master-en-suite,2026-02-20
KPC,Riruta Satellite,Affordable Apartments,KSh,https://kenyapropertycentre.com/for-sale/flats-apartments/self-contained/nairobi/riruta-satellite/58160-affordable-apartments,2026-02-20
KPC,Nairobi Central,Elegant 4 Bedrooms Duplexes & Triplexes,KSh,https://kenyapropertycentre.com/for-sale/houses/nairobi/nairobi-central/59831-elegant-4-bedrooms-duplexes-triplexes,2026-02-20
KPC,Nairobi Central,"4-Bedroom Duplex, Flat Roof, All Ensuite With Dsq",KSh,https://kenyapropertycentre.com/for-sale/houses/nairobi/nairobi-central/59975-4-bedroom-duplex-flat-roof-all-ensuite-with-dsq,2026-02-20
KPC,Nairobi Central,New 2 Bedroom All Ensuite Duplex Apartments With Balcony,KSh,https://kenyapropertycentre.com/for-sale/flats-apartments/nairobi/nairobi-central/60351-new-2-bedroom-all-ensuite-duplex-apartments-with-balcony,2026-02-20
KPC,Nairobi Central,New 2 Bedrooms All Ensuite Apartment With Balcony,KSh,https://kenyapropertycentre.com/for-sale/flats-apartments/nairobi/nairobi-central/60353-new-2-bedrooms-all-ensuite-apartment-with-balcony,2026-02-20
KPC,Nairobi Central,1 Bedroom,$,https://kenyapropertycentre.com/for-sale/commercial/hotels-guest-houses/nairobi/nairobi-central/60377-1-bedroom,2026-02-20
KPC,Nairobi Central,Spacious 3-Bedroom Apartment With National Park Views,KSh,https://kenyapropertycentre.com/for-sale/flats-apartments/nairobi/nairobi-central/60497-spacious-3-bedroom-apartment-with-national-park-views,2026-02-20
KPC,Nairobi Central,New 2 Bedrooms All Ensuite Apartments With Balcony,KSh,https://kenyapropertycentre.com/for-sale/flats-apartments/nairobi/nairobi-central/60598-new-2-bedrooms-all-ensuite-apartments-with-balcony,2026-02-20
KPC,Nairobi Central,"Ready 3 Bedrooms, 2 Ensuite Duplex With Balcony",KSh,https://kenyapropertycentre.com/for-sale/flats-apartments/nairobi/nairobi-central/60599-ready-3-bedrooms-2-ensuite-duplex-with-balcony,2026-02-20
KPC,Nairobi Central,Income Generating Commercial Building,KSh,https://kenyapropertycentre.com/for-sale/commercial/nairobi/nairobi-central/60622-income-generating-commercial-building,2026-02-20
KPC,Nairobi Central,World Class Luxurious Hotel On 2.98acres,KSh,https://kenyapropertycentre.com/for-sale/commercial/nairobi/nairobi-central/60623-world-class-luxurious-hotel-on-298acres,2026-02-20
KPC,Nairobi Central,Luxurious 5 Star Hotel And Suite,KSh,https://kenyapropertycentre.com/for-sale/commercial/nairobi/nairobi-central/60626-luxurious-5-star-hotel-and-suite,2026-02-20
KPC,Nairobi Central,Income Generating Commercial Building,KSh,https://kenyapropertycentre.com/for-sale/commercial/nairobi/nairobi-central/60629-income-generating-commercial-building,2026-02-20
KPC,Nairobi Central,Income Generating Commercial Building On 0.55acres,KSh,https://kenyapropertycentre.com/for-sale/commercial/nairobi/nairobi-central/60631-income-generating-commercial-building-on-055acres,2026-02-20
KPC,Nairobi Central,Income Generating Blocks Of Apartments On 1.1acre,KSh,https://kenyapropertycentre.com/for-sale/commercial/nairobi/nairobi-central/60645-income-generating-blocks-of-apartments-on-11acre,2026-02-20
KPC,Nairobi Central,Income Generating Block Of Apartments On Half Acre,KSh,https://kenyapropertycentre.com/for-sale/commercial/nairobi/nairobi-central/60648-income-generating-block-of-apartments-on-half-acre,2026-02-20
KPC,Nairobi Central,Magnificent 5 Bedroom House All Ensuite Dsq On Half Acre,KSh,https://kenyapropertycentre.com/for-sale/houses/nairobi/nairobi-central/60718-magnificent-5-bedroom-house-all-ensuite-dsq-on-half-acre,2026-02-20
KPC,Nairobi Central,Luxurious 4 Bedrooms Villas All Ensuite With Dsq,KSh,https://kenyapropertycentre.com/for-sale/houses/nairobi/nairobi-central/60732-luxurious-4-bedrooms-villas-all-ensuite-with-dsq,2026-02-20
KPC,Nairobi Central,Luxurious 4 Bedroom Villas All Ensuite With Dsq,KSh,https://kenyapropertycentre.com/for-sale/houses/nairobi/nairobi-central/60733-luxurious-4-bedroom-villas-all-ensuite-with-dsq,2026-02-20
KPC,Nairobi Central,Ready For Occupation.,KSh,https://kenyapropertycentre.com/for-sale/flats-apartments/nairobi/nairobi-central/60871-ready-for-occupation,2026-02-20
KPC,Eastleigh North,Prime Plot,KSh,https://kenyapropertycentre.com/for-sale/land/mixed-use-land/nairobi/eastleigh-north/54854-prime-plot,2026-02-20
KPC,Eastleigh North,Dg Jkia - Gateway Luxury Apartment,$,https://kenyapropertycentre.com/for-sale/commercial/nairobi/eastleigh-north/55898-dg-jkia-gateway-luxury-apartment,2026-02-20
KPC,Eastleigh North,Luxurious 2 Bedroom,$,https://kenyapropertycentre.com/for-sale/flats-apartments/nairobi/eastleigh-north/31469-luxurious-2-bedroom,2026-02-20
KPC,Eastleigh South,Modern 6 Bedrooms House,KSh,https://kenyapropertycentre.com/for-sale/houses/nairobi/eastleigh-south/55562-modern-6-bedrooms-house,2026-02-20
KPC,Airbase,Modern 4 Bedroom Townhouses,KSh,https://kenyapropertycentre.com/for-sale/houses/nairobi/airbase/56361-modern-4-bedroom-townhouses,2026-02-20
KPC,Makadara,Prime 1 Acre Plot,KSh,https://kenyapropertycentre.com/for-sale/land/residential-land/nairobi/makadara/47153-prime-1-acre-plot,2026-02-20
KPC,Makadara,5.88-Acres Of Land For Development,KSh,https://kenyapropertycentre.com/for-sale/land/nairobi/makadara/31365-588-acres-of-land-for-development,2026-02-20
KPC,Makadara,Sycamore Court-Luxury 2 Bedroom Flat,KSh,https://kenyapropertycentre.com/for-sale/flats-apartments/nairobi/makadara/south-b/43900-sycamore-court-luxury-2-bedroom-flat,2026-02-20
KPC,Komarock,Koma Plots,KSh,https://kenyapropertycentre.com/for-sale/land/residential-land/nairobi/komarock/60324-koma-plots,2026-02-20
KPC,Komarock,3 Bedrooms Apartments.,KSh,https://kenyapropertycentre.com/for-sale/flats-apartments/nairobi/komarock/24105-3-bedrooms-apartments,2026-02-20
KPC,Ngando,Luxury 3 Bedrooms House,KSh,https://kenyapropertycentre.com/for-sale/flats-apartments/nairobi/ngando/59815-luxury-3-bedrooms-house,2026-02-20
